Date,EUR,GBP,JPY,CAD
2023-08-02,0.9084399938583374,0.7815099954605103,142.97000122070312,1.3268500566482544
2023-08-03,0.9137300252914429,0.7861400246620178,143.343994140625,1.33433997631073
2023-08-04,0.9131100177764893,0.7863900065422058,142.59800720214844,1.3350600004196167
2023-08-07,0.9088699817657471,0.7844399809837341,141.87600708007812,1.3372999429702759
2023-08-08,0.9088299870491028,0.7823500037193298,142.5240020751953,1.3371200561523438
2023-08-09,0.9125000238418579,0.7848299741744995,143.2779998779297,1.3424999713897705
2023-08-10,0.9109399914741516,0.7861599922180176,143.7270050048828,1.341879963874817
2023-08-11,0.910610020160675,0.7892600297927856,144.85400390625,1.344480037689209
2023-08-14,0.9137099981307983,0.7877100110054016,144.81700134277344,1.3439799547195435
2023-08-15,0.9165999889373779,0.788320004940033,145.43699645996094,1.3458800315856934
2023-08-16,0.9170799851417542,0.7873200178146362,145.60800170898438,1.3490099906921387
2023-08-17,0.9195500016212463,0.7856600284576416,146.33299255371094,1.353659987449646
2023-08-18,0.9195700287818909,0.7843000292778015,145.71400451660156,1.3545199632644653
2023-08-21,0.9194899797439575,0.7848100066184998,145.30499267578125,1.354159951210022
2023-08-22,0.9175699949264526,0.7836499810218811,146.23800659179688,1.3543000221252441
2023-08-23,0.92194002866745,0.7854499816894531,145.76300048828125,1.3550100326538086
2023-08-24,0.9203199744224548,0.7861300110816956,144.67300415039062,1.352370023727417
2023-08-25,0.9259999990463257,0.7940999865531921,146.06700134277344,1.358680009841919
2023-08-28,0.9261500239372253,0.7943000197410583,146.531005859375,1.3594000339508057
2023-08-29,0.923740029335022,0.7929499745368958,146.46400451660156,1.3601100444793701
2023-08-30,0.9200299978256226,0.7913399934768677,145.98800659179688,1.3558900356292725
2023-08-31,0.9146999716758728,0.786670982837677,146.0989990234375,1.3535300493240356
2023-09-01,0.9221600294113159,0.7890899777412415,145.47300720214844,1.3509700298309326
2023-09-04,0.9279999732971191,0.794189989566803,146.0570068359375,1.3594499826431274
2023-09-05,0.9264000058174133,0.7922000288963318,146.54299926757812,1.3598699569702148
2023-09-06,0.9322999715805054,0.7955099940299988,147.4709930419922,1.3638900518417358
2023-09-07,0.9324700236320496,0.8000800013542175,147.70899963378906,1.3638999462127686
2023-09-08,0.9347699880599976,0.8015999794006348,147.33099365234375,1.3683500289916992
2023-09-11,0.9330000281333923,0.8006410002708435,147.11300659179688,1.3626999855041504
2023-09-12,0.9301999807357788,0.7994400262832642,146.67799377441406,1.3578699827194214
2023-09-13,0.9299499988555908,0.8005300164222717,147.1580047607422,1.3551000356674194
2023-09-14,0.9315999746322632,0.8006700277328491,147.3459930419922,1.3552500009536743
2023-09-15,0.9401000142097473,0.8063300251960754,147.48199462890625,1.3514800071716309
2023-09-18,0.9373599886894226,0.8066099882125854,147.8679962158203,1.3521900177001953
2023-09-19,0.9352200031280518,0.8075100183486938,147.60499572753906,1.3487000465393066
2023-09-20,0.9361500144004822,0.8068699836730957,147.74200439453125,1.3442699909210205
2023-09-21,0.9387000203132629,0.8111000061035156,148.3209991455078,1.3476699590682983
2023-09-22,0.9379500150680542,0.8133900165557861,147.6439971923828,1.347749948501587
2023-09-25,0.9391000270843506,0.8168699741363525,148.4340057373047,1.3476999998092651
2023-09-26,0.9441400170326233,0.8187900185585022,148.81100463867188,1.345039963722229
2023-09-27,0.946120023727417,0.8232600092887878,149.0449981689453,1.3519599437713623
2023-09-28,0.9519000053405762,0.8240399956703186,149.4980010986328,1.350100040435791
2023-09-29,0.9467499852180481,0.819350004196167,149.33700561523438,1.3490999937057495
2023-10-02,0.9465000033378601,0.82014000415802,149.5399932861328,1.3573700189590454
2023-10-03,0.9541299939155579,0.827049970626831,149.8509979248047,1.3676300048828125
2023-10-04,0.9549000263214111,0.8279200196266174,149.19200134277344,1.3709100484848022
2023-10-05,0.951740026473999,0.8238999843597412,148.96600341796875,1.3744200468063354
2023-10-06,0.948170006275177,0.8205000162124634,148.46299743652344,1.3705699443817139
2023-10-09,0.9463000297546387,0.8182700276374817,149.16000366210938,1.3661099672317505
2023-10-10,0.9452800154685974,0.8162999749183655,148.32699584960938,1.358049988746643
2023-10-11,0.9429699778556824,0.8135799765586853,148.6280059814453,1.3583600521087646
2023-10-12,0.9412400126457214,0.8119300007820129,149.03599548339844,1.3594499826431274
2023-10-13,0.9490600228309631,0.8208000063896179,149.7899932861328,1.3683799505233765
2023-10-16,0.9504299759864807,0.8227900266647339,149.5659942626953,1.3644299507141113
2023-10-17,0.9474800229072571,0.8188999891281128,149.5780029296875,1.3614399433135986
2023-10-18,0.9458000063896179,0.8210999965667725,149.75900268554688,1.3653000593185425
2023-10-19,0.9488999843597412,0.8234900236129761,149.74200439453125,1.3713799715042114
2023-10-20,0.944599986076355,0.8239099979400635,149.802001953125,1.3715300559997559
2023-10-23,0.9442899823188782,0.8220999836921692,149.8800048828125,1.370300054550171
2023-10-24,0.9372199773788452,0.8163099884986877,149.7689971923828,1.3688499927520752
2023-10-25,0.943809986114502,0.8222399950027466,149.85400390625,1.3741600513458252
2023-10-26,0.9463199973106384,0.8262100219726562,150.09800720214844,1.3802900314331055
2023-10-27,0.9465699791908264,0.8239200115203857,150.36599731445312,1.3813999891281128
2023-10-30,0.9467499852180481,0.8255100250244141,149.73300170898438,1.3863400220870972
2023-10-31,0.9420599937438965,0.8219799995422363,149.11099243164062,1.3828599452972412
2023-11-01,0.9452599883079529,0.8228999972343445,151.29400634765625,1.387660026550293
2023-11-02,0.9445499777793884,0.8208699822425842,150.5749969482422,1.3834400177001953
2023-11-03,0.9416999816894531,0.8202199935913086,150.4969940185547,1.3746999502182007
2023-11-06,0.9317799806594849,0.8081600069999695,149.44900512695312,1.3660600185394287
2023-11-07,0.932699978351593,0.8100100159645081,149.98899841308594,1.369729995727539
2023-11-08,0.9349200129508972,0.8135499954223633,150.39599609375,1.3768500089645386
2023-11-09,0.9336699843406677,0.8140000104904175,150.86399841308594,1.3793200254440308
2023-11-10,0.9374200105667114,0.8185300230979919,151.3489990234375,1.3806999921798706
2023-11-13,0.9354400038719177,0.8177800178527832,151.468994140625,1.379889965057373
2023-11-14,0.9344199895858765,0.8142899870872498,151.64599609375,1.3801499605178833
2023-11-15,0.9192600250244141,0.80035001039505,150.48500061035156,1.3699400424957275
2023-11-16,0.9212700128555298,0.8050000071525574,151.21499633789062,1.368340015411377
2023-11-17,0.9213399887084961,0.8054800033569336,150.7050018310547,1.3752100467681885
2023-11-20,0.9168400168418884,0.8029199838638306,149.94200134277344,1.371899962425232
2023-11-21,0.9135800004005432,0.7994199991226196,148.36199951171875,1.3724100589752197
2023-11-22,0.9158999919891357,0.7971799969673157,148.15199279785156,1.3701000213623047
2023-11-23,0.9182000160217285,0.8006399869918823,149.4600067138672,1.3692500591278076
2023-11-24,0.9168999791145325,0.7978600263595581,149.63499450683594,1.3695000410079956
2023-11-27,0.9140400290489197,0.7936300039291382,149.5709991455078,1.3630499839782715
2023-11-28,0.9125400185585022,0.7914900183677673,148.45199584960938,1.360700011253357
2023-11-29,0.9085999727249146,0.7866399884223938,147.06300354003906,1.3562999963760376
2023-11-30,0.911270022392273,0.7876250147819519,147.03900146484375,1.3590199947357178
2023-12-01,0.9180999994277954,0.7916600108146667,147.99899291992188,1.3556499481201172
2023-12-04,0.918429970741272,0.7865899801254272,146.39300537109375,1.348870038986206
2023-12-05,0.9226999878883362,0.7915099859237671,147.32699584960938,1.3538999557495117
2023-12-06,0.9264699816703796,0.7940000295639038,147.18499755859375,1.3590999841690063
2023-12-07,0.9287899732589722,0.7962599992752075,147.1840057373047,1.359179973602295
2023-12-08,0.9265999794006348,0.7943099737167358,144.2779998779297,1.3598599433898926
2023-12-11,0.9288700222969055,0.7965099811553955,144.98300170898438,1.3580800294876099
2023-12-12,0.9287999868392944,0.7965199947357178,146.0850067138672,1.357800006866455
2023-12-13,0.92603999376297,0.7954999804496765,145.27999877929688,1.3585000038146973
2023-12-14,0.9186000227928162,0.7922099828720093,142.7729949951172,1.3508100509643555
2023-12-15,0.9096199870109558,0.7829999923706055,142.2790069580078,1.3407000303268433
2023-12-18,0.9178299903869629,0.7891200184822083,142.31300354003906,1.3381600379943848
2023-12-19,0.9154300093650818,0.7904000282287598,142.7220001220703,1.3397799730300903
2023-12-20,0.9106600284576416,0.7853800058364868,143.88900756835938,1.3334200382232666
2023-12-21,0.9136000275611877,0.7910599708557129,143.5229949951172,1.335819959640503
2023-12-22,0.9085800051689148,0.788332998752594,142.07000732421875,1.3283900022506714
2023-12-25,0.9068999886512756,0.7888299822807312,142.3419952392578,1.3256800174713135
2023-12-26,0.9074199795722961,0.7871000170707703,142.22999572753906,1.3250000476837158
2023-12-27,0.9055500030517578,0.7857199907302856,142.46099853515625,1.3195199966430664
2023-12-28,0.9002000093460083,0.7811999917030334,141.3990020751953,1.320199966430664
2023-12-29,0.9034900069236755,0.7853000164031982,141.42999267578125,1.3229600191116333
2024-01-01,0.9045000076293945,0.7855460047721863,140.95199584960938,1.3239200115203857
2024-01-02,0.9059000015258789,0.7856199741363525,141.12600708007812,1.3242000341415405
2024-01-03,0.9139299988746643,0.7922000288963318,142.15499877929688,1.332200050354004
2024-01-04,0.9150999784469604,0.7889999747276306,142.99899291992188,1.3347699642181396
2024-01-05,0.9134600162506104,0.7883899807929993,144.76499938964844,1.3355000019073486
2024-01-08,0.91389000415802,0.786300003528595,144.71600341796875,1.3359800577163696
2024-01-09,0.913100004196167,0.7846099734306335,144.22999572753906,1.3349000215530396
2024-01-10,0.9147099852561951,0.7865999937057495,144.42799377441406,1.338919997215271
2024-01-11,0.9111499786376953,0.7846099734306335,145.73399353027344,1.3378499746322632
2024-01-12,0.910610020160675,0.7826099991798401,145.04600524902344,1.3379900455474854
2024-01-15,0.9136000275611877,0.7851399779319763,145.1490020751953,1.340939998626709
2024-01-16,0.9136000275611877,0.7864000201225281,145.79400634765625,1.3435800075531006
2024-01-17,0.919219970703125,0.7912300229072571,147.24600219726562,1.3489999771118164
2024-01-18,0.9186300039291382,0.7888399958610535,148.1179962158203,1.3502800464630127
2024-01-19,0.919189989566803,0.7867900133132935,148.1280059814453,1.348620057106018
2024-01-22,0.9180799722671509,0.7874100208282471,148.12100219726562,1.3431600332260132
2024-01-23,0.9190999865531921,0.7869700193405151,148.14199829101562,1.347790002822876
2024-01-24,0.920989990234375,0.7878999710083008,148.25100708007812,1.3456000089645386
2024-01-25,0.918969988822937,0.7862399816513062,147.59100341796875,1.3525400161743164
2024-01-26,0.9219099879264832,0.7868899703025818,147.72300720214844,1.3477699756622314
2024-01-29,0.9222099781036377,0.7875499725341797,148.13999938964844,1.3453999757766724
2024-01-30,0.922980010509491,0.7865800261497498,147.46800231933594,1.3411400318145752
2024-01-31,0.92221999168396,0.7876799702644348,147.36900329589844,1.3401700258255005
2024-02-01,0.9255899786949158,0.7887399792671204,146.99600219726562,1.3435499668121338
2024-02-02,0.9195700287818909,0.7844799757003784,146.4510040283203,1.3382999897003174
2024-02-05,0.9276400208473206,0.7922700047492981,148.50100708007812,1.3470100164413452
2024-02-06,0.9309399724006653,0.7978000044822693,148.63999938964844,1.3543000221252441
2024-02-07,0.929610013961792,0.7932400107383728,147.8179931640625,1.34893000125885
2024-02-08,0.9280099868774414,0.7919300198554993,148.08599853515625,1.3464000225067139
2024-02-09,0.9278799891471863,0.7923600077629089,149.25900268554688,1.3459999561309814
2024-02-12,0.9260799884796143,0.7913100123405457,149.16700744628906,1.3457800149917603
2024-02-13,0.928309977054596,0.791920006275177,149.40499877929688,1.3455300331115723
2024-02-14,0.9337999820709229,0.7942399978637695,150.7239990234375,1.3565800189971924
2024-02-15,0.9317799806594849,0.7956500053405762,150.54400634765625,1.3538700342178345
2024-02-16,0.9281700253486633,0.7936999797821045,149.9459991455078,1.3465299606323242
2024-02-19,0.9272199869155884,0.7929499745368958,150.09100341796875,1.3477799892425537
2024-02-20,0.9280400276184082,0.7944300174713135,150.27000427246094,1.3497999906539917
2024-02-21,0.9247999787330627,0.7919300198554993,149.93899536132812,1.3521900177001953
2024-02-22,0.9241799712181091,0.7912600040435791,150.35499572753906,1.3496999740600586
2024-02-23,0.9237300157546997,0.7896599769592285,150.48300170898438,1.348140001296997
2024-02-26,0.9242100119590759,0.7890999913215637,150.4980010986328,1.3507200479507446
2024-02-27,0.9215800166130066,0.7883599996566772,150.5659942626953,1.3501299619674683
2024-02-28,0.9221000075340271,0.7885400056838989,150.4949951171875,1.3531700372695923
2024-02-29,0.9226099848747253,0.7896999716758728,150.656005859375,1.3577500581741333
2024-03-01,0.9254999756813049,0.7920500040054321,150.09500122070312,1.3573700189590454
2024-03-04,0.9222800135612488,0.789870023727417,150.10499572753906,1.355239987373352
2024-03-05,0.9212200045585632,0.7878999710083008,150.46600341796875,1.357200026512146
2024-03-06,0.9211500287055969,0.7871000170707703,150.0489959716797,1.3589999675750732
2024-03-07,0.9174699783325195,0.7852100133895874,149.2689971923828,1.3512699604034424
2024-03-08,0.9132300019264221,0.7803000211715698,147.8679962158203,1.3451999425888062
2024-03-11,0.9138299822807312,0.777899980545044,146.7740020751953,1.348449945449829
2024-03-12,0.9147999882698059,0.7800430059432983,146.73199462890625,1.347749948501587
2024-03-13,0.9150999784469604,0.781499981880188,147.61900329589844,1.349310040473938
2024-03-14,0.9128000140190125,0.7811200022697449,147.62100219726562,1.3466299772262573
2024-03-15,0.9188299775123596,0.7845699787139893,148.29600524902344,1.3537700176239014
2024-03-18,0.9189000129699707,0.7854599952697754,148.9550018310547,1.3546099662780762
2024-03-19,0.9196299910545349,0.7857199907302856,149.1439971923828,1.3534799814224243
2024-03-20,0.9205300211906433,0.7861999869346619,151.03500366210938,1.3573100566864014
2024-03-21,0.9143099784851074,0.7813500165939331,150.75999450683594,1.347190022468567
2024-03-22,0.9206100106239319,0.7897700071334839,151.63299560546875,1.3526999950408936
2024-03-25,0.925279974937439,0.7937800288200378,151.30499267578125,1.3611500263214111
2024-03-26,0.9226599931716919,0.7912700176239014,151.3730010986328,1.3584599494934082
2024-03-27,0.9231600165367126,0.7918599843978882,151.52999877929688,1.3581000566482544
2024-03-28,0.924780011177063,0.7925999760627747,151.28700256347656,1.3586000204086304
2024-03-29,0.9264000058174133,0.7919999957084656,151.44000244140625,1.353600025177002
2024-04-01,0.9265499711036682,0.7913100123405457,151.3979949951172,1.3521900177001953
2024-04-02,0.9313399791717529,0.7971000075340271,151.58099365234375,1.3573700189590454
2024-04-03,0.928629994392395,0.7951099872589111,151.5399932861328,1.3564300537109375
2024-04-04,0.9226499795913696,0.7904000282287598,151.58099365234375,1.3523800373077393
2024-04-05,0.922760009765625,0.7911270260810852,151.29200744628906,1.354449987411499
2024-04-08,0.9233199954032898,0.7920600175857544,151.69000244140625,1.3604099750518799
2024-04-09,0.9204999804496765,0.7899699807167053,151.84300231933594,1.3570799827575684
2024-04-10,0.9208700060844421,0.7887899875640869,151.77699279785156,1.3572900295257568
2024-04-11,0.9309499859809875,0.7975999712944031,152.96400451660156,1.3687000274658203
2024-04-12,0.9322400093078613,0.7965099811553955,153.19200134277344,1.368690013885498
2024-04-15,0.9390000104904175,0.8024500012397766,153.2830047607422,1.3758000135421753
